Date,Commodity,State,District,Price,Land_Size_Acres,Market,Quantity
2017-01-02,Soybean,Maharashtra,Indore,4197.59,50,Indore,84
2017-01-03,Soybean,Maharashtra,Indore,4108.58,50,Indore,128
2017-01-04,Soybean,Maharashtra,Indore,4848.73,50,Indore,116
2017-01-05,Soybean,Maharashtra,Indore,4514.18,50,Indore,392
2017-01-06,Soybean,Maharashtra,Indore,4479.99,50,Indore,462
2017-01-07,Soybean,Maharashtra,Indore,4167.4,50,Indore,83
2017-01-08,Soybean,Maharashtra,Indore,4372.44,50,Indore,146
2017-01-09,Soybean,Maharashtra,Indore,4159.44,50,Indore,218
2017-01-10,Soybean,Maharashtra,Indore,4320.87,50,Indore,218
2017-01-11,Soybean,Maharashtra,Indore,4117.97,50,Indore,200
2017-01-12,Soybean,Maharashtra,Indore,4969.82,50,Indore,120
2017-01-13,Soybean,Maharashtra,Indore,4278.25,50,Indore,52
2017-01-14,Soybean,Maharashtra,Indore,4254.91,50,Indore,363
2017-01-15,Soybean,Maharashtra,Indore,4131.74,50,Indore,81
2017-01-16,Soybean,Maharashtra,Indore,4309.92,50,Indore,336
2017-01-17,Soybean,Maharashtra,Indore,4404.54,50,Indore,131
2017-01-18,Soybean,Maharashtra,Indore,4549.74,50,Indore,92
2017-01-19,Soybean,Maharashtra,Indore,4382.42,50,Indore,440
2017-01-20,Soybean,Maharashtra,Indore,4107.13,50,Indore,154
2017-01-21,Soybean,Maharashtra,Indore,4144.08,50,Indore,50
2017-01-22,Soybean,Maharashtra,Indore,4813.34,50,Indore,110
2017-01-23,Soybean,Maharashtra,Indore,4583.43,50,Indore,319
2017-01-24,Soybean,Maharashtra,Indore,4825.61,50,Indore,229
2017-01-25,Soybean,Maharashtra,Indore,4875.54,50,Indore,273
2017-01-26,Soybean,Maharashtra,Indore,4697.13,50,Indore,55
2017-01-27,Soybean,Maharashtra,Indore,4292.46,50,Indore,152
2017-01-28,Soybean,Maharashtra,Indore,4728.87,50,Indore,59
2017-01-29,Soybean,Maharashtra,Indore,5101.7,50,Indore,120
2017-01-30,Soybean,Maharashtra,Indore,4557.26,50,Indore,139
2017-01-31,Soybean,Maharashtra,Indore,4803.15,50,Indore,275
2017-02-01,Soybean,Maharashtra,Indore,4706.13,50,Indore,207
2017-02-02,Soybean,Maharashtra,Indore,5131.09,50,Indore,277
2017-02-03,Soybean,Maharashtra,Indore,4524.97,50,Indore,454
2017-02-04,Soybean,Maharashtra,Indore,5083.11,50,Indore,175
2017-02-05,Soybean,Maharashtra,Indore,4633.09,50,Indore,493
2017-02-06,Soybean,Maharashtra,Indore,4545.71,50,Indore,258
2017-02-07,Soybean,Maharashtra,Indore,4795.07,50,Indore,146
2017-02-08,Soybean,Maharashtra,Indore,4872.8,50,Indore,123
2017-02-09,Soybean,Maharashtra,Indore,5351.29,50,Indore,164
2017-02-10,Soybean,Maharashtra,Indore,4881.24,50,Indore,240
2017-02-11,Soybean,Maharashtra,Indore,4850.72,50,Indore,219
2017-02-12,Soybean,Maharashtra,Indore,5278.72,50,Indore,356
2017-02-13,Soybean,Maharashtra,Indore,4987.13,50,Indore,497
2017-02-14,Soybean,Maharashtra,Indore,4620.26,50,Indore,253
2017-02-15,Soybean,Maharashtra,Indore,5226.85,50,Indore,105
2017-02-16,Soybean,Maharashtra,Indore,4604.47,50,Indore,257
2017-02-17,Soybean,Maharashtra,Indore,4637.66,50,Indore,90
2017-02-18,Soybean,Maharashtra,Indore,4583.75,50,Indore,81
2017-02-19,Soybean,Maharashtra,Indore,4563.08,50,Indore,64
2017-02-20,Soybean,Maharashtra,Indore,4949.33,50,Indore,111
2017-02-21,Soybean,Maharashtra,Indore,4777.21,50,Indore,204
2017-02-22,Soybean,Maharashtra,Indore,3816.11,50,Indore,333
2017-02-23,Soybean,Maharashtra,Indore,4783.84,50,Indore,258
2017-02-24,Soybean,Maharashtra,Indore,4713.47,50,Indore,369
2017-02-25,Soybean,Maharashtra,Indore,5140.99,50,Indore,236
2017-02-26,Soybean,Maharashtra,Indore,4708.24,50,Indore,491
2017-02-27,Soybean,Maharashtra,Indore,5642.84,50,Indore,179
2017-02-28,Soybean,Maharashtra,Indore,5303.72,50,Indore,176
2017-03-01,Soybean,Maharashtra,Indore,4771.09,50,Indore,341
2017-03-02,Soybean,Maharashtra,Indore,5236.1,50,Indore,163
2017-03-03,Soybean,Maharashtra,Indore,5051.7,50,Indore,248
2017-03-04,Soybean,Maharashtra,Indore,4966.86,50,Indore,62
2017-03-05,Soybean,Maharashtra,Indore,5140.06,50,Indore,320
2017-03-06,Soybean,Maharashtra,Indore,4917.7,50,Indore,138
2017-03-07,Soybean,Maharashtra,Indore,4975.57,50,Indore,264
2017-03-08,Soybean,Maharashtra,Indore,5152.21,50,Indore,493
2017-03-09,Soybean,Maharashtra,Indore,5522.45,50,Indore,327
2017-03-10,Soybean,Maharashtra,Indore,4983.35,50,Indore,496
2017-03-11,Soybean,Maharashtra,Indore,4772.89,50,Indore,252
2017-03-12,Soybean,Maharashtra,Indore,4301.06,50,Indore,123
2017-03-13,Soybean,Maharashtra,Indore,5498.78,50,Indore,74
2017-03-14,Soybean,Maharashtra,Indore,4831.74,50,Indore,150
2017-03-15,Soybean,Maharashtra,Indore,5071.25,50,Indore,225
2017-03-16,Soybean,Maharashtra,Indore,5482.43,50,Indore,476
2017-03-17,Soybean,Maharashtra,Indore,4978.55,50,Indore,166
2017-03-18,Soybean,Maharashtra,Indore,4851.25,50,Indore,215
2017-03-19,Soybean,Maharashtra,Indore,5334.7,50,Indore,90
2017-03-20,Soybean,Maharashtra,Indore,5045.93,50,Indore,478
2017-03-21,Soybean,Maharashtra,Indore,5082.21,50,Indore,393
2017-03-22,Soybean,Maharashtra,Indore,4447.87,50,Indore,473
2017-03-23,Soybean,Maharashtra,Indore,5264.8,50,Indore,415
2017-03-24,Soybean,Maharashtra,Indore,5013.68,50,Indore,169
2017-03-25,Soybean,Maharashtra,Indore,4487.27,50,Indore,146
2017-03-26,Soybean,Maharashtra,Indore,5041.78,50,Indore,194
2017-03-27,Soybean,Maharashtra,Indore,4274.78,50,Indore,265
2017-03-28,Soybean,Maharashtra,Indore,5593.18,50,Indore,278
2017-03-29,Soybean,Maharashtra,Indore,4556.85,50,Indore,362
2017-03-30,Soybean,Maharashtra,Indore,5367.54,50,Indore,179
2017-03-31,Soybean,Maharashtra,Indore,4636.48,50,Indore,401
2017-04-01,Soybean,Maharashtra,Indore,5044.58,50,Indore,426
2017-04-02,Soybean,Maharashtra,Indore,4598.8,50,Indore,367
2017-04-03,Soybean,Maharashtra,Indore,5167.27,50,Indore,186
2017-04-04,Soybean,Maharashtra,Indore,4793.01,50,Indore,373
2017-04-05,Soybean,Maharashtra,Indore,4999.2,50,Indore,386
2017-04-06,Soybean,Maharashtra,Indore,4858.43,50,Indore,322
2017-04-07,Soybean,Maharashtra,Indore,4439.03,50,Indore,166
2017-04-08,Soybean,Maharashtra,Indore,4994.57,50,Indore,355
2017-04-09,Soybean,Maharashtra,Indore,4686.77,50,Indore,417
2017-04-10,Soybean,Maharashtra,Indore,5145.52,50,Indore,143
2017-04-11,Soybean,Maharashtra,Indore,4755.14,50,Indore,217
2017-04-12,Soybean,Maharashtra,Indore,4796.64,50,Indore,491
2017-04-13,Soybean,Maharashtra,Indore,5318.11,50,Indore,252
2017-04-14,Soybean,Maharashtra,Indore,5521.09,50,Indore,390
2017-04-15,Soybean,Maharashtra,Indore,5035.57,50,Indore,198
2017-04-16,Soybean,Maharashtra,Indore,4706.58,50,Indore,451
2017-04-17,Soybean,Maharashtra,Indore,4673.09,50,Indore,232
2017-04-18,Soybean,Maharashtra,Indore,4532.45,50,Indore,462
2017-04-19,Soybean,Maharashtra,Indore,4582.87,50,Indore,201
2017-04-20,Soybean,Maharashtra,Indore,4680.55,50,Indore,123
2017-04-21,Soybean,Maharashtra,Indore,5343.91,50,Indore,414
2017-04-22,Soybean,Maharashtra,Indore,4687.29,50,Indore,450
2017-04-23,Soybean,Maharashtra,Indore,4370.27,50,Indore,323
2017-04-24,Soybean,Maharashtra,Indore,4742.05,50,Indore,91
2017-04-25,Soybean,Maharashtra,Indore,4774.27,50,Indore,261
2017-04-26,Soybean,Maharashtra,Indore,4722.63,50,Indore,150
2017-04-27,Soybean,Maharashtra,Indore,4942.79,50,Indore,94
2017-04-28,Soybean,Maharashtra,Indore,4714.35,50,Indore,131
2017-04-29,Soybean,Maharashtra,Indore,4914.87,50,Indore,66
2017-04-30,Soybean,Maharashtra,Indore,4440.59,50,Indore,122
2017-05-01,Soybean,Maharashtra,Indore,5199.2,50,Indore,63
2017-05-02,Soybean,Maharashtra,Indore,4730.85,50,Indore,482
2017-05-03,Soybean,Maharashtra,Indore,4765.15,50,Indore,206
2017-05-04,Soybean,Maharashtra,Indore,4399.55,50,Indore,272
2017-05-05,Soybean,Maharashtra,Indore,4766.13,50,Indore,181
2017-05-06,Soybean,Maharashtra,Indore,4809.44,50,Indore,387
2017-05-07,Soybean,Maharashtra,Indore,4252.58,50,Indore,453
2017-05-08,Soybean,Maharashtra,Indore,4095.04,50,Indore,425
2017-05-09,Soybean,Maharashtra,Indore,4669.99,50,Indore,425
2017-05-10,Soybean,Maharashtra,Indore,4424.25,50,Indore,96
2017-05-11,Soybean,Maharashtra,Indore,4637.72,50,Indore,156
2017-05-12,Soybean,Maharashtra,Indore,4161.18,50,Indore,157
2017-05-13,Soybean,Maharashtra,Indore,4068.96,50,Indore,314
2017-05-14,Soybean,Maharashtra,Indore,4587.63,50,Indore,254
2017-05-15,Soybean,Maharashtra,Indore,4409.08,50,Indore,128
2017-05-16,Soybean,Maharashtra,Indore,3869.09,50,Indore,204
2017-05-17,Soybean,Maharashtra,Indore,4893.4,50,Indore,320
2017-05-18,Soybean,Maharashtra,Indore,4086.25,50,Indore,296
2017-05-19,Soybean,Maharashtra,Indore,5238.53,50,Indore,68
2017-05-20,Soybean,Maharashtra,Indore,4267.21,50,Indore,395
2017-05-21,Soybean,Maharashtra,Indore,4562.68,50,Indore,485
2017-05-22,Soybean,Maharashtra,Indore,4924.0,50,Indore,75
2017-05-23,Soybean,Maharashtra,Indore,4861.37,50,Indore,266
2017-05-24,Soybean,Maharashtra,Indore,5000.92,50,Indore,203
2017-05-25,Soybean,Maharashtra,Indore,3935.62,50,Indore,203
2017-05-26,Soybean,Maharashtra,Indore,4039.18,50,Indore,223
2017-05-27,Soybean,Maharashtra,Indore,4435.07,50,Indore,141
2017-05-28,Soybean,Maharashtra,Indore,4606.46,50,Indore,482
2017-05-29,Soybean,Maharashtra,Indore,4338.37,50,Indore,387
2017-05-30,Soybean,Maharashtra,Indore,3837.49,50,Indore,230
2017-05-31,Soybean,Maharashtra,Indore,4464.96,50,Indore,180
2017-06-01,Soybean,Maharashtra,Indore,4244.76,50,Indore,499
2017-06-02,Soybean,Maharashtra,Indore,4228.17,50,Indore,347
2017-06-03,Soybean,Maharashtra,Indore,3593.62,50,Indore,324
2017-06-04,Soybean,Maharashtra,Indore,4503.18,50,Indore,322
2017-06-05,Soybean,Maharashtra,Indore,4294.39,50,Indore,466
2017-06-06,Soybean,Maharashtra,Indore,4776.25,50,Indore,125
2017-06-07,Soybean,Maharashtra,Indore,4202.19,50,Indore,226
2017-06-08,Soybean,Maharashtra,Indore,4381.27,50,Indore,233
2017-06-09,Soybean,Maharashtra,Indore,4447.73,50,Indore,368
2017-06-10,Soybean,Maharashtra,Indore,3661.13,50,Indore,180
2017-06-11,Soybean,Maharashtra,Indore,4956.78,50,Indore,412
2017-06-12,Soybean,Maharashtra,Indore,4029.32,50,Indore,98
2017-06-13,Soybean,Maharashtra,Indore,4293.71,50,Indore,104
2017-06-14,Soybean,Maharashtra,Indore,4324.31,50,Indore,203
2017-06-15,Soybean,Maharashtra,Indore,3874.5,50,Indore,404
2017-06-16,Soybean,Maharashtra,Indore,4659.84,50,Indore,249
2017-06-17,Soybean,Maharashtra,Indore,4172.36,50,Indore,357
2017-06-18,Soybean,Maharashtra,Indore,4015.38,50,Indore,405
2017-06-19,Soybean,Maharashtra,Indore,4107.85,50,Indore,422
2017-06-20,Soybean,Maharashtra,Indore,4282.48,50,Indore,167
2017-06-21,Soybean,Maharashtra,Indore,4043.38,50,Indore,312
2017-06-22,Soybean,Maharashtra,Indore,4291.7,50,Indore,95
2017-06-23,Soybean,Maharashtra,Indore,3508.67,50,Indore,351
2017-06-24,Soybean,Maharashtra,Indore,3776.8,50,Indore,405
2017-06-25,Soybean,Maharashtra,Indore,3346.66,50,Indore,449
2017-06-26,Soybean,Maharashtra,Indore,4574.57,50,Indore,457
2017-06-27,Soybean,Maharashtra,Indore,4557.88,50,Indore,238
2017-06-28,Soybean,Maharashtra,Indore,4137.95,50,Indore,359
2017-06-29,Soybean,Maharashtra,Indore,3633.52,50,Indore,367
2017-06-30,Soybean,Maharashtra,Indore,4641.69,50,Indore,178
2017-07-01,Soybean,Maharashtra,Indore,3730.89,50,Indore,98
2017-07-02,Soybean,Maharashtra,Indore,3835.81,50,Indore,74
2017-07-03,Soybean,Maharashtra,Indore,3935.28,50,Indore,315
2017-07-04,Soybean,Maharashtra,Indore,4010.6,50,Indore,167
2017-07-05,Soybean,Maharashtra,Indore,4056.1,50,Indore,193
2017-07-06,Soybean,Maharashtra,Indore,4056.05,50,Indore,491
2017-07-07,Soybean,Maharashtra,Indore,3795.51,50,Indore,249
2017-07-08,Soybean,Maharashtra,Indore,4027.4,50,Indore,206
2017-07-09,Soybean,Maharashtra,Indore,3758.41,50,Indore,397
2017-07-10,Soybean,Maharashtra,Indore,3977.28,50,Indore,183
2017-07-11,Soybean,Maharashtra,Indore,3941.1,50,Indore,449
2017-07-12,Soybean,Maharashtra,Indore,4009.3,50,Indore,197
2017-07-13,Soybean,Maharashtra,Indore,3960.48,50,Indore,385
2017-07-14,Soybean,Maharashtra,Indore,3625.14,50,Indore,120
2017-07-15,Soybean,Maharashtra,Indore,3884.38,50,Indore,282
2017-07-16,Soybean,Maharashtra,Indore,3931.81,50,Indore,383
2017-07-17,Soybean,Maharashtra,Indore,3337.61,50,Indore,348
2017-07-18,Soybean,Maharashtra,Indore,3632.02,50,Indore,203
2017-07-19,Soybean,Maharashtra,Indore,3886.1,50,Indore,139
2017-07-20,Soybean,Maharashtra,Indore,4206.02,50,Indore,383
2017-07-21,Soybean,Maharashtra,Indore,3930.42,50,Indore,248
2017-07-22,Soybean,Maharashtra,Indore,4204.52,50,Indore,210
2017-07-23,Soybean,Maharashtra,Indore,3543.31,50,Indore,75
2017-07-24,Soybean,Maharashtra,Indore,3728.04,50,Indore,170
2017-07-25,Soybean,Maharashtra,Indore,3885.03,50,Indore,350
2017-07-26,Soybean,Maharashtra,Indore,2935.89,50,Indore,261
2017-07-27,Soybean,Maharashtra,Indore,4077.68,50,Indore,112
2017-07-28,Soybean,Maharashtra,Indore,3056.98,50,Indore,485
2017-07-29,Soybean,Maharashtra,Indore,3905.31,50,Indore,117
2017-07-30,Soybean,Maharashtra,Indore,3803.43,50,Indore,302
2017-07-31,Soybean,Maharashtra,Indore,2886.83,50,Indore,459
2017-08-01,Soybean,Maharashtra,Indore,2893.49,50,Indore,51
2017-08-02,Soybean,Maharashtra,Indore,4001.64,50,Indore,447
2017-08-03,Soybean,Maharashtra,Indore,3928.18,50,Indore,157
2017-08-04,Soybean,Maharashtra,Indore,3291.55,50,Indore,335
2017-08-05,Soybean,Maharashtra,Indore,3283.49,50,Indore,98
2017-08-06,Soybean,Maharashtra,Indore,3694.26,50,Indore,189
2017-08-07,Soybean,Maharashtra,Indore,3529.28,50,Indore,267
2017-08-08,Soybean,Maharashtra,Indore,3842.23,50,Indore,93
2017-08-09,Soybean,Maharashtra,Indore,3662.8,50,Indore,466
2017-08-10,Soybean,Maharashtra,Indore,3987.05,50,Indore,318
2017-08-11,Soybean,Maharashtra,Indore,3796.57,50,Indore,127
2017-08-12,Soybean,Maharashtra,Indore,3715.4,50,Indore,265
2017-08-13,Soybean,Maharashtra,Indore,3387.35,50,Indore,431
2017-08-14,Soybean,Maharashtra,Indore,3359.42,50,Indore,147
2017-08-15,Soybean,Maharashtra,Indore,3465.73,50,Indore,285
2017-08-16,Soybean,Maharashtra,Indore,4027.99,50,Indore,331
2017-08-17,Soybean,Maharashtra,Indore,3348.48,50,Indore,198
2017-08-18,Soybean,Maharashtra,Indore,3543.4,50,Indore,461
2017-08-19,Soybean,Maharashtra,Indore,2786.9,50,Indore,353
2017-08-20,Soybean,Maharashtra,Indore,3658.39,50,Indore,473
2017-08-21,Soybean,Maharashtra,Indore,4128.34,50,Indore,115
2017-08-22,Soybean,Maharashtra,Indore,3166.84,50,Indore,283
2017-08-23,Soybean,Maharashtra,Indore,4395.24,50,Indore,136
2017-08-24,Soybean,Maharashtra,Indore,3493.78,50,Indore,128
2017-08-25,Soybean,Maharashtra,Indore,2663.66,50,Indore,254
2017-08-26,Soybean,Maharashtra,Indore,3316.53,50,Indore,328
2017-08-27,Soybean,Maharashtra,Indore,3828.2,50,Indore,386
2017-08-28,Soybean,Maharashtra,Indore,4025.97,50,Indore,303
2017-08-29,Soybean,Maharashtra,Indore,3638.94,50,Indore,353
2017-08-30,Soybean,Maharashtra,Indore,3891.36,50,Indore,429
2017-08-31,Soybean,Maharashtra,Indore,3065.54,50,Indore,179
2017-09-01,Soybean,Maharashtra,Indore,3212.83,50,Indore,133
2017-09-02,Soybean,Maharashtra,Indore,2911.34,50,Indore,325
2017-09-03,Soybean,Maharashtra,Indore,3232.16,50,Indore,236
2017-09-04,Soybean,Maharashtra,Indore,3640.98,50,Indore,95
2017-09-05,Soybean,Maharashtra,Indore,3475.17,50,Indore,436
2017-09-06,Soybean,Maharashtra,Indore,3670.94,50,Indore,232
2017-09-07,Soybean,Maharashtra,Indore,3129.07,50,Indore,317
2017-09-08,Soybean,Maharashtra,Indore,3147.04,50,Indore,345
2017-09-09,Soybean,Maharashtra,Indore,3470.99,50,Indore,371
2017-09-10,Soybean,Maharashtra,Indore,3228.96,50,Indore,149
2017-09-11,Soybean,Maharashtra,Indore,3800.7,50,Indore,127
2017-09-12,Soybean,Maharashtra,Indore,3222.54,50,Indore,321
2017-09-13,Soybean,Maharashtra,Indore,3263.0,50,Indore,388
2017-09-14,Soybean,Maharashtra,Indore,3538.37,50,Indore,211
2017-09-15,Soybean,Maharashtra,Indore,3297.26,50,Indore,93
2017-09-16,Soybean,Maharashtra,Indore,3045.13,50,Indore,287
2017-09-17,Soybean,Maharashtra,Indore,3087.61,50,Indore,183
2017-09-18,Soybean,Maharashtra,Indore,3580.79,50,Indore,241
2017-09-19,Soybean,Maharashtra,Indore,3014.12,50,Indore,405
2017-09-20,Soybean,Maharashtra,Indore,3843.39,50,Indore,327
2017-09-21,Soybean,Maharashtra,Indore,3219.87,50,Indore,67
2017-09-22,Soybean,Maharashtra,Indore,3614.83,50,Indore,61
2017-09-23,Soybean,Maharashtra,Indore,3244.05,50,Indore,229
2017-09-24,Soybean,Maharashtra,Indore,3162.04,50,Indore,172
2017-09-25,Soybean,Maharashtra,Indore,3514.12,50,Indore,295
2017-09-26,Soybean,Maharashtra,Indore,3759.72,50,Indore,271
2017-09-27,Soybean,Maharashtra,Indore,3374.11,50,Indore,422
2017-09-28,Soybean,Maharashtra,Indore,3433.03,50,Indore,100
2017-09-29,Soybean,Maharashtra,Indore,3699.49,50,Indore,120
2017-09-30,Soybean,Maharashtra,Indore,3714.23,50,Indore,97
2017-10-01,Soybean,Maharashtra,Indore,3455.56,50,Indore,68
2017-10-02,Soybean,Maharashtra,Indore,3339.33,50,Indore,311
2017-10-03,Soybean,Maharashtra,Indore,3502.65,50,Indore,133
2017-10-04,Soybean,Maharashtra,Indore,3426.28,50,Indore,204
2017-10-05,Soybean,Maharashtra,Indore,3583.37,50,Indore,102
2017-10-06,Soybean,Maharashtra,Indore,3137.33,50,Indore,156
2017-10-07,Soybean,Maharashtra,Indore,3585.12,50,Indore,406
2017-10-08,Soybean,Maharashtra,Indore,3293.04,50,Indore,353
2017-10-09,Soybean,Maharashtra,Indore,3787.08,50,Indore,184
2017-10-10,Soybean,Maharashtra,Indore,3320.56,50,Indore,492
2017-10-11,Soybean,Maharashtra,Indore,3332.96,50,Indore,118
2017-10-12,Soybean,Maharashtra,Indore,3670.52,50,Indore,60
2017-10-13,Soybean,Maharashtra,Indore,3548.77,50,Indore,192
2017-10-14,Soybean,Maharashtra,Indore,4235.31,50,Indore,241
2017-10-15,Soybean,Maharashtra,Indore,3071.53,50,Indore,436
2017-10-16,Soybean,Maharashtra,Indore,3601.49,50,Indore,427
2017-10-17,Soybean,Maharashtra,Indore,3915.83,50,Indore,118
2017-10-18,Soybean,Maharashtra,Indore,3412.04,50,Indore,72
2017-10-19,Soybean,Maharashtra,Indore,3321.15,50,Indore,230
2017-10-20,Soybean,Maharashtra,Indore,3342.03,50,Indore,342
2017-10-21,Soybean,Maharashtra,Indore,3128.87,50,Indore,58
2017-10-22,Soybean,Maharashtra,Indore,4026.71,50,Indore,320
2017-10-23,Soybean,Maharashtra,Indore,3532.44,50,Indore,436
2017-10-24,Soybean,Maharashtra,Indore,3506.62,50,Indore,142
2017-10-25,Soybean,Maharashtra,Indore,3013.68,50,Indore,66
2017-10-26,Soybean,Maharashtra,Indore,3230.85,50,Indore,203
2017-10-27,Soybean,Maharashtra,Indore,4110.8,50,Indore,454
2017-10-28,Soybean,Maharashtra,Indore,3772.5,50,Indore,377
2017-10-29,Soybean,Maharashtra,Indore,4042.07,50,Indore,198
2017-10-30,Soybean,Maharashtra,Indore,4014.83,50,Indore,426
2017-10-31,Soybean,Maharashtra,Indore,3413.52,50,Indore,316
2017-11-01,Soybean,Maharashtra,Indore,4453.69,50,Indore,471
2017-11-02,Soybean,Maharashtra,Indore,4320.83,50,Indore,377
2017-11-03,Soybean,Maharashtra,Indore,3578.11,50,Indore,155
2017-11-04,Soybean,Maharashtra,Indore,2688.25,50,Indore,430
2017-11-05,Soybean,Maharashtra,Indore,3663.36,50,Indore,84
2017-11-06,Soybean,Maharashtra,Indore,3853.57,50,Indore,168
2017-11-07,Soybean,Maharashtra,Indore,3623.65,50,Indore,63
2017-11-08,Soybean,Maharashtra,Indore,3739.53,50,Indore,63
2017-11-09,Soybean,Maharashtra,Indore,3569.54,50,Indore,315
2017-11-10,Soybean,Maharashtra,Indore,4106.91,50,Indore,189
2017-11-11,Soybean,Maharashtra,Indore,3861.91,50,Indore,343
2017-11-12,Soybean,Maharashtra,Indore,4140.79,50,Indore,413
2017-11-13,Soybean,Maharashtra,Indore,4234.63,50,Indore,168
2017-11-14,Soybean,Maharashtra,Indore,3228.41,50,Indore,287
2017-11-15,Soybean,Maharashtra,Indore,3662.41,50,Indore,83
2017-11-16,Soybean,Maharashtra,Indore,3719.31,50,Indore,218
2017-11-17,Soybean,Maharashtra,Indore,4690.99,50,Indore,59
2017-11-18,Soybean,Maharashtra,Indore,3977.43,50,Indore,171
2017-11-19,Soybean,Maharashtra,Indore,4189.74,50,Indore,450
2017-11-20,Soybean,Maharashtra,Indore,3395.1,50,Indore,194
2017-11-21,Soybean,Maharashtra,Indore,4015.7,50,Indore,495
2017-11-22,Soybean,Maharashtra,Indore,4279.72,50,Indore,272
2017-11-23,Soybean,Maharashtra,Indore,4258.41,50,Indore,420
2017-11-24,Soybean,Maharashtra,Indore,4200.49,50,Indore,306
2017-11-25,Soybean,Maharashtra,Indore,4031.1,50,Indore,317
2017-11-26,Soybean,Maharashtra,Indore,4059.46,50,Indore,408
2017-11-27,Soybean,Maharashtra,Indore,3546.86,50,Indore,53
2017-11-28,Soybean,Maharashtra,Indore,3798.6,50,Indore,475
2017-11-29,Soybean,Maharashtra,Indore,4152.01,50,Indore,446
2017-11-30,Soybean,Maharashtra,Indore,3881.95,50,Indore,403
2017-12-01,Soybean,Maharashtra,Indore,4317.46,50,Indore,155
2017-12-02,Soybean,Maharashtra,Indore,4264.95,50,Indore,134
2017-12-03,Soybean,Maharashtra,Indore,4549.27,50,Indore,263
2017-12-04,Soybean,Maharashtra,Indore,4440.71,50,Indore,170
2017-12-05,Soybean,Maharashtra,Indore,4235.62,50,Indore,181
2017-12-06,Soybean,Maharashtra,Indore,4406.08,50,Indore,387
2017-12-07,Soybean,Maharashtra,Indore,4497.47,50,Indore,246
2017-12-08,Soybean,Maharashtra,Indore,4057.99,50,Indore,68
2017-12-09,Soybean,Maharashtra,Indore,4125.71,50,Indore,179
2017-12-10,Soybean,Maharashtra,Indore,4209.76,50,Indore,61
2017-12-11,Soybean,Maharashtra,Indore,4110.46,50,Indore,130
2017-12-12,Soybean,Maharashtra,Indore,4572.13,50,Indore,379
2017-12-13,Soybean,Maharashtra,Indore,4093.54,50,Indore,403
2017-12-14,Soybean,Maharashtra,Indore,4671.53,50,Indore,311
2017-12-15,Soybean,Maharashtra,Indore,4200.24,50,Indore,441
2017-12-16,Soybean,Maharashtra,Indore,4466.33,50,Indore,174
2017-12-17,Soybean,Maharashtra,Indore,4388.79,50,Indore,356
2017-12-18,Soybean,Maharashtra,Indore,4060.31,50,Indore,316
2017-12-19,Soybean,Maharashtra,Indore,4361.35,50,Indore,496
2017-12-20,Soybean,Maharashtra,Indore,4481.58,50,Indore,490
