Date,Commodity,Price,Market,Quantity
2024-08-09,Soybean,5170.01,Surat,146
2024-08-10,Soybean,4986.83,Mumbai,759
2024-08-11,Soybean,5170.11,Surat,100
2024-08-12,Soybean,4729.84,Indore,615
2024-08-13,Soybean,4853.53,Delhi,914
2024-08-14,Soybean,4958.72,Chennai,326
2024-08-15,Soybean,4326.47,Mumbai,728
2024-08-16,Soybean,5088.18,Chennai,401
2024-08-17,Soybean,4408.22,Surat,753
2024-08-18,Soybean,4974.28,Surat,559
2024-08-19,Soybean,4906.85,Mumbai,650
2024-08-20,Soybean,4296.26,Mumbai,966
2024-08-21,Soybean,4301.18,Surat,944
2024-08-22,Soybean,5040.42,Delhi,214
2024-08-23,Soybean,4991.91,Mumbai,745
2024-08-24,Soybean,4567.94,Indore,318
2024-08-25,Soybean,4563.01,Indore,702
2024-08-26,Soybean,4837.3,Delhi,987
2024-08-27,Soybean,4727.74,Surat,600
2024-08-28,Soybean,4936.8,Indore,758
2024-08-29,Soybean,4817.6,Indore,695
2024-08-30,Soybean,5034.17,Mumbai,380
2024-08-31,Soybean,4907.58,Delhi,713
2024-09-01,Soybean,4853.85,Mumbai,182
2024-09-02,Soybean,4635.54,Indore,998
2024-09-03,Soybean,4617.29,Delhi,374
2024-09-04,Soybean,4688.52,Mumbai,383
2024-09-05,Soybean,5063.72,Surat,272
2024-09-06,Soybean,4611.06,Mumbai,862
2024-09-07,Soybean,4741.35,Surat,474
2024-09-08,Soybean,4237.34,Mumbai,607
2024-09-09,Soybean,4818.65,Indore,497
2024-09-10,Soybean,5132.26,Chennai,928
2024-09-11,Soybean,4491.56,Surat,564
2024-09-12,Soybean,5310.79,Mumbai,419
2024-09-13,Soybean,4710.1,Mumbai,475
2024-09-14,Soybean,4156.95,Surat,188
2024-09-15,Soybean,4592.46,Indore,920
2024-09-16,Soybean,4933.83,Indore,433
2024-09-17,Soybean,5065.92,Mumbai,807
2024-09-18,Soybean,4808.14,Indore,167
2024-09-19,Soybean,4976.64,Surat,875
2024-09-20,Soybean,4426.31,Delhi,972
2024-09-21,Soybean,4524.71,Chennai,721
2024-09-22,Soybean,4323.91,Mumbai,731
2024-09-23,Soybean,4537.97,Chennai,161
2024-09-24,Soybean,4810.7,Mumbai,531
2024-09-25,Soybean,4700.33,Surat,134
2024-09-26,Soybean,4830.99,Indore,675
2024-09-27,Soybean,4469.89,Delhi,568
2024-09-28,Soybean,4482.01,Chennai,424
2024-09-29,Soybean,4698.11,Surat,968
2024-09-30,Soybean,4536.87,Indore,783
2024-10-01,Soybean,4918.14,Mumbai,300
2024-10-02,Soybean,4532.79,Chennai,423
2024-10-03,Soybean,4559.86,Indore,581
2024-10-04,Soybean,4743.51,Mumbai,107
2024-10-05,Soybean,4582.84,Chennai,442
2024-10-06,Soybean,4414.82,Surat,537
2024-10-07,Soybean,4443.19,Surat,273
2024-10-08,Soybean,4772.01,Mumbai,758
2024-10-09,Soybean,4394.26,Delhi,919
2024-10-10,Soybean,4947.12,Chennai,505
2024-10-11,Soybean,4531.45,Chennai,918
2024-10-12,Soybean,4794.76,Surat,604
2024-10-13,Soybean,4547.56,Chennai,278
2024-10-14,Soybean,4492.87,Surat,922
2024-10-15,Soybean,4727.56,Surat,639
2024-10-16,Soybean,4891.25,Surat,505
2024-10-17,Soybean,4634.13,Surat,678
2024-10-18,Soybean,4673.36,Surat,293
2024-10-19,Soybean,4850.92,Delhi,446
2024-10-20,Soybean,4860.68,Mumbai,868
2024-10-21,Soybean,4688.14,Mumbai,821
2024-10-22,Soybean,4610.56,Mumbai,672
2024-10-23,Soybean,4719.33,Surat,361
2024-10-24,Soybean,4668.31,Delhi,382
2024-10-25,Soybean,4772.91,Indore,479
2024-10-26,Soybean,4475.42,Delhi,548
2024-10-27,Soybean,4773.8,Mumbai,192
2024-10-28,Soybean,4578.93,Chennai,852
2024-10-29,Soybean,4908.13,Indore,523
2024-10-30,Soybean,4596.95,Indore,531
2024-10-31,Soybean,4605.05,Chennai,951
2024-11-01,Soybean,4829.9,Mumbai,752
2024-11-02,Soybean,4748.54,Chennai,148
2024-11-03,Soybean,5206.03,Mumbai,289
2024-11-04,Soybean,4429.97,Indore,503
2024-11-05,Soybean,4783.05,Surat,964
2024-11-06,Soybean,4992.39,Delhi,906
2024-11-07,Soybean,4656.29,Chennai,856
2024-11-08,Soybean,4595.46,Mumbai,803
2024-11-09,Soybean,4609.13,Delhi,462
2024-11-10,Soybean,4466.76,Mumbai,876
2024-11-11,Soybean,5065.06,Chennai,916
2024-11-12,Soybean,4735.27,Mumbai,628
2024-11-13,Soybean,4717.78,Chennai,918
2024-11-14,Soybean,4388.86,Indore,282
2024-11-15,Soybean,4533.34,Mumbai,650
2024-11-16,Soybean,5119.67,Chennai,803
2024-11-17,Soybean,4893.83,Indore,593
2024-11-18,Soybean,5073.23,Indore,432
2024-11-19,Soybean,5054.75,Chennai,100
2024-11-20,Soybean,4653.54,Surat,118
2024-11-21,Soybean,5346.65,Surat,683
2024-11-22,Soybean,5257.74,Chennai,208
2024-11-23,Soybean,4762.24,Surat,544
2024-11-24,Soybean,4168.65,Mumbai,400
2024-11-25,Soybean,4818.37,Delhi,202
2024-11-26,Soybean,4944.8,Surat,349
2024-11-27,Soybean,4791.15,Chennai,619
2024-11-28,Soybean,4868.03,Mumbai,958
2024-11-29,Soybean,4754.32,Chennai,530
2024-11-30,Soybean,5112.18,Mumbai,786
2024-12-01,Soybean,4948.45,Surat,949
2024-12-02,Soybean,5133.97,Delhi,423
2024-12-03,Soybean,5196.13,Mumbai,738
2024-12-04,Soybean,4524.91,Surat,693
2024-12-05,Soybean,4813.83,Chennai,758
2024-12-06,Soybean,4851.35,Surat,183
2024-12-07,Soybean,5498.71,Mumbai,836
2024-12-08,Soybean,5022.58,Surat,477
2024-12-09,Soybean,5163.7,Indore,754
2024-12-10,Soybean,4633.5,Mumbai,869
2024-12-11,Soybean,5046.8,Chennai,204
2024-12-12,Soybean,5222.38,Delhi,549
2024-12-13,Soybean,5207.72,Indore,942
2024-12-14,Soybean,5168.67,Chennai,365
2024-12-15,Soybean,5055.29,Delhi,662
2024-12-16,Soybean,5073.75,Mumbai,476
2024-12-17,Soybean,4731.56,Surat,870
2024-12-18,Soybean,4898.93,Surat,553
2024-12-19,Soybean,5134.08,Indore,728
2024-12-20,Soybean,4953.58,Delhi,704
2024-12-21,Soybean,5243.45,Indore,449
2024-12-22,Soybean,5207.98,Delhi,180
2024-12-23,Soybean,5397.06,Mumbai,367
2024-12-24,Soybean,5324.23,Indore,334
2024-12-25,Soybean,5187.03,Mumbai,410
2024-12-26,Soybean,5300.2,Chennai,456
2024-12-27,Soybean,5360.66,Chennai,673
2024-12-28,Soybean,5067.2,Mumbai,226
2024-12-29,Soybean,5111.87,Mumbai,378
2024-12-30,Soybean,5167.44,Mumbai,393
2024-12-31,Soybean,5100.76,Surat,376
2025-01-01,Soybean,5408.07,Indore,757
2025-01-02,Soybean,5088.54,Surat,710
2025-01-03,Soybean,5473.39,Chennai,474
2025-01-04,Soybean,5158.72,Mumbai,733
2025-01-05,Soybean,5335.64,Surat,463
2025-01-06,Soybean,5283.48,Delhi,899
2025-01-07,Soybean,5064.03,Indore,294
2025-01-08,Soybean,5264.25,Surat,271
2025-01-09,Soybean,5343.94,Mumbai,162
2025-01-10,Soybean,5273.32,Indore,659
2025-01-11,Soybean,5026.57,Delhi,924
2025-01-12,Soybean,5644.32,Surat,479
2025-01-13,Soybean,5330.45,Mumbai,778
2025-01-14,Soybean,5162.91,Delhi,539
2025-01-15,Soybean,5654.74,Surat,106
2025-01-16,Soybean,5462.85,Surat,520
2025-01-17,Soybean,5108.08,Mumbai,292
2025-01-18,Soybean,5147.91,Surat,886
2025-01-19,Soybean,5320.99,Chennai,301
2025-01-20,Soybean,5433.54,Surat,518
2025-01-21,Soybean,5507.21,Indore,578
2025-01-22,Soybean,5581.19,Indore,225
2025-01-23,Soybean,5507.53,Indore,916
2025-01-24,Soybean,5677.37,Mumbai,905
2025-01-25,Soybean,5441.72,Chennai,491
2025-01-26,Soybean,5272.72,Delhi,787
2025-01-27,Soybean,5432.2,Surat,539
2025-01-28,Soybean,5427.23,Surat,585
2025-01-29,Soybean,4933.47,Mumbai,130
2025-01-30,Soybean,5344.86,Surat,724
2025-01-31,Soybean,5527.92,Chennai,533
2025-02-01,Soybean,5388.11,Chennai,475
2025-02-02,Soybean,5351.51,Indore,678
2025-02-03,Soybean,5670.74,Indore,656
2025-02-04,Soybean,5312.79,Surat,765
2025-02-05,Soybean,5645.98,Indore,529
2025-02-06,Soybean,5244.58,Indore,547
2025-02-07,Soybean,6070.66,Indore,333
2025-02-08,Soybean,5482.67,Indore,917
2025-02-09,Soybean,5468.35,Indore,224
2025-02-10,Soybean,5768.73,Chennai,641
2025-02-11,Soybean,5463.39,Delhi,584
2025-02-12,Soybean,5845.04,Delhi,224
2025-02-13,Soybean,5635.19,Chennai,269
2025-02-14,Soybean,5543.91,Surat,968
2025-02-15,Soybean,5529.2,Indore,186
2025-02-16,Soybean,5822.24,Surat,885
2025-02-17,Soybean,5633.22,Surat,300
2025-02-18,Soybean,5679.88,Mumbai,896
2025-02-19,Soybean,5707.81,Chennai,158
2025-02-20,Soybean,5632.27,Surat,208
2025-02-21,Soybean,5715.62,Surat,168
2025-02-22,Soybean,5593.83,Chennai,588
2025-02-23,Soybean,5613.27,Mumbai,773
2025-02-24,Soybean,5405.02,Chennai,953
2025-02-25,Soybean,5693.9,Chennai,478
2025-02-26,Soybean,5295.81,Indore,998
2025-02-27,Soybean,5701.68,Delhi,453
2025-02-28,Soybean,5593.98,Chennai,662
2025-03-01,Soybean,5730.02,Delhi,596
2025-03-02,Soybean,5450.22,Chennai,482
2025-03-03,Soybean,5240.86,Surat,632
2025-03-04,Soybean,5599.18,Surat,238
2025-03-05,Soybean,5464.66,Surat,598
2025-03-06,Soybean,5322.1,Mumbai,703
2025-03-07,Soybean,5836.03,Chennai,582
2025-03-08,Soybean,6006.78,Chennai,210
2025-03-09,Soybean,5531.1,Delhi,238
2025-03-10,Soybean,5679.16,Surat,534
2025-03-11,Soybean,5636.44,Chennai,372
2025-03-12,Soybean,5569.77,Indore,863
2025-03-13,Soybean,5837.71,Delhi,203
2025-03-14,Soybean,5910.26,Mumbai,763
2025-03-15,Soybean,5537.64,Delhi,886
2025-03-16,Soybean,5723.3,Chennai,952
2025-03-17,Soybean,5974.11,Surat,616
2025-03-18,Soybean,5857.71,Mumbai,712
2025-03-19,Soybean,5890.01,Surat,985
2025-03-20,Soybean,5998.48,Indore,163
2025-03-21,Soybean,5998.13,Indore,216
2025-03-22,Soybean,5935.02,Delhi,366
2025-03-23,Soybean,5760.26,Chennai,658
2025-03-24,Soybean,5656.61,Surat,345
2025-03-25,Soybean,5755.5,Chennai,857
2025-03-26,Soybean,5629.47,Indore,586
2025-03-27,Soybean,5347.25,Surat,616
2025-03-28,Soybean,5683.1,Mumbai,283
2025-03-29,Soybean,5811.6,Surat,657
2025-03-30,Soybean,5623.6,Delhi,623
2025-03-31,Soybean,5703.31,Mumbai,982
2025-04-01,Soybean,5711.72,Indore,765
2025-04-02,Soybean,6014.41,Surat,847
2025-04-03,Soybean,5671.51,Surat,963
2025-04-04,Soybean,6014.94,Delhi,327
2025-04-05,Soybean,5201.19,Indore,516
2025-04-06,Soybean,6013.18,Indore,814
2025-04-07,Soybean,6002.86,Mumbai,598
2025-04-08,Soybean,5923.46,Delhi,564
2025-04-09,Soybean,5340.1,Indore,830
2025-04-10,Soybean,5945.59,Delhi,703
2025-04-11,Soybean,5730.98,Indore,786
2025-04-12,Soybean,5234.17,Surat,464
2025-04-13,Soybean,5998.57,Indore,147
2025-04-14,Soybean,6026.52,Mumbai,939
2025-04-15,Soybean,5355.38,Surat,948
2025-04-16,Soybean,5769.83,Mumbai,980
2025-04-17,Soybean,6010.78,Mumbai,963
2025-04-18,Soybean,5977.27,Indore,674
2025-04-19,Soybean,5896.48,Indore,542
2025-04-20,Soybean,5197.7,Chennai,112
2025-04-21,Soybean,5870.81,Chennai,386
2025-04-22,Soybean,5678.89,Delhi,579
2025-04-23,Soybean,5919.15,Chennai,825
2025-04-24,Soybean,5768.54,Indore,934
2025-04-25,Soybean,5710.53,Delhi,909
2025-04-26,Soybean,5839.74,Chennai,303
2025-04-27,Soybean,5674.1,Delhi,780
2025-04-28,Soybean,5700.42,Indore,795
2025-04-29,Soybean,5590.88,Mumbai,833
2025-04-30,Soybean,5377.37,Indore,118
2025-05-01,Soybean,5808.41,Delhi,363
2025-05-02,Soybean,5529.9,Delhi,212
2025-05-03,Soybean,5647.08,Indore,164
2025-05-04,Soybean,5740.64,Surat,124
2025-05-05,Soybean,5262.08,Chennai,100
2025-05-06,Soybean,5302.61,Chennai,240
2025-05-07,Soybean,5610.56,Chennai,287
2025-05-08,Soybean,5756.93,Mumbai,226
2025-05-09,Soybean,5810.22,Mumbai,775
2025-05-10,Soybean,5338.42,Indore,293
2025-05-11,Soybean,5779.17,Mumbai,901
2025-05-12,Soybean,5597.87,Surat,513
2025-05-13,Soybean,5465.17,Indore,454
2025-05-14,Soybean,5506.91,Indore,287
2025-05-15,Soybean,5791.69,Chennai,784
2025-05-16,Soybean,5680.72,Delhi,144
2025-05-17,Soybean,5630.46,Chennai,182
2025-05-18,Soybean,5663.48,Indore,457
2025-05-19,Soybean,5794.68,Delhi,756
2025-05-20,Soybean,5583.81,Delhi,845
2025-05-21,Soybean,5608.17,Surat,755
2025-05-22,Soybean,5818.92,Surat,421
2025-05-23,Soybean,5518.85,Delhi,573
2025-05-24,Soybean,5702.58,Chennai,283
2025-05-25,Soybean,5471.91,Surat,389
2025-05-26,Soybean,5483.08,Indore,314
2025-05-27,Soybean,5538.96,Indore,729
2025-05-28,Soybean,5656.25,Chennai,330
2025-05-29,Soybean,5785.38,Chennai,906
2025-05-30,Soybean,5559.12,Mumbai,332
2025-05-31,Soybean,5233.03,Chennai,880
2025-06-01,Soybean,5652.39,Chennai,502
2025-06-02,Soybean,6009.9,Chennai,886
2025-06-03,Soybean,5533.82,Mumbai,380
2025-06-04,Soybean,5163.22,Mumbai,282
2025-06-05,Soybean,5531.72,Delhi,109
2025-06-06,Soybean,5489.94,Surat,555
2025-06-07,Soybean,5465.81,Surat,759
2025-06-08,Soybean,5664.94,Delhi,113
2025-06-09,Soybean,5744.08,Delhi,511
2025-06-10,Soybean,5597.65,Surat,152
2025-06-11,Soybean,5426.77,Surat,304
2025-06-12,Soybean,5670.92,Indore,570
2025-06-13,Soybean,5139.37,Delhi,111
2025-06-14,Soybean,5287.23,Delhi,949
2025-06-15,Soybean,5301.77,Delhi,738
2025-06-16,Soybean,5408.72,Indore,972
2025-06-17,Soybean,5508.43,Surat,660
2025-06-18,Soybean,5359.08,Mumbai,340
2025-06-19,Soybean,5210.11,Delhi,960
2025-06-20,Soybean,5578.36,Delhi,885
2025-06-21,Soybean,5328.33,Mumbai,442
2025-06-22,Soybean,5387.86,Delhi,875
2025-06-23,Soybean,5469.63,Mumbai,489
2025-06-24,Soybean,5359.15,Chennai,988
2025-06-25,Soybean,5351.97,Chennai,767
2025-06-26,Soybean,5541.33,Indore,732
2025-06-27,Soybean,5357.41,Mumbai,718
2025-06-28,Soybean,5491.59,Indore,236
2025-06-29,Soybean,5419.84,Indore,773
2025-06-30,Soybean,5706.16,Surat,551
2025-07-01,Soybean,5376.54,Surat,949
2025-07-02,Soybean,5414.11,Indore,240
2025-07-03,Soybean,5498.71,Indore,276
2025-07-04,Soybean,5282.97,Surat,790
2025-07-05,Soybean,5134.55,Chennai,500
2025-07-06,Soybean,5159.17,Delhi,570
2025-07-07,Soybean,5152.99,Delhi,927
2025-07-08,Soybean,5047.73,Indore,828
2025-07-09,Soybean,5293.27,Delhi,274
2025-07-10,Soybean,5095.74,Chennai,334
2025-07-11,Soybean,5252.57,Chennai,200
2025-07-12,Soybean,5173.84,Mumbai,635
2025-07-13,Soybean,5189.25,Surat,622
2025-07-14,Soybean,5300.82,Mumbai,551
2025-07-15,Soybean,5073.28,Mumbai,705
2025-07-16,Soybean,5301.53,Mumbai,632
2025-07-17,Soybean,5479.34,Surat,822
2025-07-18,Soybean,5226.67,Surat,392
2025-07-19,Soybean,4993.83,Delhi,200
2025-07-20,Soybean,5019.49,Surat,652
2025-07-21,Soybean,5085.13,Indore,402
2025-07-22,Soybean,5008.15,Delhi,867
2025-07-23,Soybean,4921.28,Indore,335
2025-07-24,Soybean,5142.83,Mumbai,991
2025-07-25,Soybean,5060.21,Mumbai,112
2025-07-26,Soybean,5134.94,Delhi,840
2025-07-27,Soybean,5326.88,Chennai,199
2025-07-28,Soybean,5035.01,Delhi,627
2025-07-29,Soybean,4837.93,Mumbai,428
2025-07-30,Soybean,4988.04,Indore,921
2025-07-31,Soybean,5214.77,Mumbai,199
2025-08-01,Soybean,5188.98,Chennai,954
2025-08-02,Soybean,5150.36,Chennai,848
2025-08-03,Soybean,4914.78,Delhi,827
2025-08-04,Soybean,5183.27,Surat,373
2025-08-05,Soybean,5221.51,Indore,127
2025-08-06,Soybean,4880.37,Surat,248
2025-08-07,Soybean,5004.55,Surat,587
2025-08-08,Soybean,5410.44,Mumbai,455
2025-08-09,Soybean,4851.97,Chennai,351
2025-08-10,Soybean,4652.6,Indore,326
2025-08-11,Soybean,5263.96,Chennai,412
2025-08-12,Soybean,5208.56,Mumbai,217
2025-08-13,Soybean,4883.8,Delhi,664
2025-08-14,Soybean,4946.64,Surat,914
2025-08-15,Soybean,4718.4,Chennai,685
2025-08-16,Soybean,4975.43,Chennai,776
2025-08-17,Soybean,5185.18,Delhi,948
2025-08-18,Soybean,4837.94,Surat,497
2025-08-19,Soybean,5116.44,Delhi,774
2025-08-20,Soybean,5028.44,Mumbai,486
2025-08-21,Soybean,5046.05,Mumbai,879
2025-08-22,Soybean,4828.52,Surat,635
2025-08-23,Soybean,4849.47,Chennai,270
2025-08-24,Soybean,4546.16,Mumbai,839
2025-08-25,Soybean,4797.43,Delhi,287
2025-08-26,Soybean,5138.82,Delhi,329
2025-08-27,Soybean,4715.74,Mumbai,951
2025-08-28,Soybean,4741.14,Surat,883
2025-08-29,Soybean,5020.97,Mumbai,203
2025-08-30,Soybean,4969.33,Surat,797
2025-08-31,Soybean,5022.73,Surat,894
2025-09-01,Soybean,4648.21,Chennai,781
2025-09-02,Soybean,5389.9,Indore,274
2025-09-03,Soybean,4630.29,Mumbai,773
2025-09-04,Soybean,4900.78,Chennai,233
2025-09-05,Soybean,4834.82,Chennai,764
2025-09-06,Soybean,4625.98,Mumbai,154
2025-09-07,Soybean,4786.16,Delhi,618
2025-09-08,Soybean,4861.88,Surat,924
2025-09-09,Soybean,4724.39,Surat,627
2025-09-10,Soybean,5039.12,Indore,472
2025-09-11,Soybean,4816.79,Surat,746
2025-09-12,Soybean,4578.43,Surat,722
2025-09-13,Soybean,4559.17,Indore,556
2025-09-14,Soybean,4963.49,Indore,875
2025-09-15,Soybean,4542.89,Mumbai,828
2025-09-16,Soybean,4901.67,Chennai,313
2025-09-17,Soybean,4925.6,Indore,743
2025-09-18,Soybean,4636.02,Indore,588
2025-09-19,Soybean,5011.8,Chennai,709
2025-09-20,Soybean,4488.81,Delhi,511
2025-09-21,Soybean,4890.52,Chennai,178
2025-09-22,Soybean,4822.06,Surat,570
2025-09-23,Soybean,4805.58,Surat,317
2025-09-24,Soybean,4593.09,Surat,701
2025-09-25,Soybean,4640.71,Mumbai,730
2025-09-26,Soybean,5151.46,Chennai,923
2025-09-27,Soybean,5070.47,Surat,533
2025-09-28,Soybean,4975.74,Indore,242
2025-09-29,Soybean,5015.32,Surat,377
2025-09-30,Soybean,4996.74,Mumbai,628
2025-10-01,Soybean,4763.19,Indore,189
2025-10-02,Soybean,4837.86,Surat,298
2025-10-03,Soybean,4534.46,Delhi,540
2025-10-04,Soybean,4811.79,Delhi,124
2025-10-05,Soybean,5067.33,Delhi,606
2025-10-06,Soybean,4699.57,Chennai,438
2025-10-07,Soybean,5037.56,Indore,560
2025-10-08,Soybean,4852.61,Chennai,555
2025-10-09,Soybean,4558.73,Surat,962
2025-10-10,Soybean,4615.99,Surat,590
2025-10-11,Soybean,5023.12,Mumbai,148
2025-10-12,Soybean,4951.71,Surat,201
2025-10-13,Soybean,4863.65,Surat,668
2025-10-14,Soybean,4790.73,Mumbai,785
2025-10-15,Soybean,4890.03,Delhi,893
2025-10-16,Soybean,5026.5,Mumbai,981
2025-10-17,Soybean,5148.28,Chennai,695
2025-10-18,Soybean,5160.66,Surat,460
2025-10-19,Soybean,4933.27,Indore,347
2025-10-20,Soybean,4827.59,Mumbai,521
2025-10-21,Soybean,4894.46,Indore,837
2025-10-22,Soybean,4973.01,Chennai,221
2025-10-23,Soybean,4975.72,Chennai,657
2025-10-24,Soybean,5137.35,Chennai,489
2025-10-25,Soybean,5302.7,Delhi,689
2025-10-26,Soybean,4842.42,Delhi,401
2025-10-27,Soybean,5318.71,Chennai,322
2025-10-28,Soybean,5126.17,Indore,617
2025-10-29,Soybean,4875.89,Chennai,619
2025-10-30,Soybean,5200.22,Surat,592
2025-10-31,Soybean,5242.23,Indore,719
2025-11-01,Soybean,4817.76,Mumbai,820
2025-11-02,Soybean,5261.11,Indore,432
2025-11-03,Soybean,5134.65,Delhi,622
2025-11-04,Soybean,5398.45,Surat,591
2025-11-05,Soybean,4845.15,Mumbai,371
2025-11-06,Soybean,4864.62,Surat,966
2025-11-07,Soybean,4535.44,Surat,659
2025-11-08,Soybean,5060.59,Indore,189
2025-11-09,Soybean,5027.11,Mumbai,431
2025-11-10,Soybean,4845.28,Indore,456
2025-11-11,Soybean,4947.44,Mumbai,373
2025-11-12,Soybean,4707.62,Indore,410
2025-11-13,Soybean,5215.71,Delhi,253
2025-11-14,Soybean,4884.36,Surat,719
2025-11-15,Soybean,5607.48,Indore,896
2025-11-16,Soybean,4960.04,Indore,224
2025-11-17,Soybean,4849.83,Delhi,372
2025-11-18,Soybean,4925.98,Indore,910
2025-11-19,Soybean,4732.84,Chennai,947
2025-11-20,Soybean,5118.59,Delhi,346
2025-11-21,Soybean,4945.14,Chennai,461
2025-11-22,Soybean,5262.46,Surat,594
2025-11-23,Soybean,4988.44,Mumbai,526
2025-11-24,Soybean,5327.55,Mumbai,286
2025-11-25,Soybean,5209.51,Surat,699
2025-11-26,Soybean,5071.19,Delhi,953
2025-11-27,Soybean,5389.05,Chennai,185
2025-11-28,Soybean,5271.08,Surat,236
2025-11-29,Soybean,5677.56,Chennai,173
2025-11-30,Soybean,5014.2,Surat,712
2025-12-01,Soybean,5119.27,Surat,611
2025-12-02,Soybean,5425.62,Surat,354
2025-12-03,Soybean,4811.17,Indore,827
2025-12-04,Soybean,5391.34,Delhi,863
2025-12-05,Soybean,5223.95,Delhi,666
2025-12-06,Soybean,4966.65,Indore,889
2025-12-07,Soybean,4879.95,Chennai,254
2025-12-08,Soybean,5026.39,Mumbai,448
2025-12-09,Soybean,4712.32,Indore,975
2023-01-01,Mustard,5674.56,Chennai,287
2023-01-02,Mustard,5808.07,Mumbai,185
2023-01-03,Mustard,5113.83,Surat,151
2023-01-04,Mustard,6103.26,Chennai,976
2023-01-05,Mustard,5566.03,Indore,310
2023-01-06,Mustard,5769.67,Surat,299
2023-01-07,Mustard,5389.37,Delhi,957
2023-01-08,Mustard,5654.82,Indore,125
2023-01-09,Mustard,5997.26,Indore,176
2023-01-10,Mustard,5374.06,Surat,236
2023-01-11,Mustard,5991.49,Surat,539
2023-01-12,Mustard,5720.44,Indore,851
2023-01-13,Mustard,5881.51,Indore,879
2023-01-14,Mustard,5924.45,Indore,765
2023-01-15,Mustard,5890.06,Delhi,510
2023-01-16,Mustard,5637.59,Indore,905
2023-01-17,Mustard,5746.43,Delhi,526
2023-01-18,Mustard,5535.76,Indore,547
2023-01-19,Mustard,5935.11,Surat,841
2023-01-20,Mustard,6185.79,Mumbai,319
2023-01-21,Mustard,5489.08,Mumbai,966
2023-01-22,Mustard,5710.18,Indore,151
2023-01-23,Mustard,5834.64,Indore,458
2023-01-24,Mustard,5914.09,Chennai,423
2023-01-25,Mustard,6063.63,Mumbai,765
2023-01-26,Mustard,5865.67,Surat,662
2023-01-27,Mustard,5841.17,Chennai,520
2023-01-28,Mustard,6133.18,Chennai,699
2023-01-29,Mustard,6053.08,Mumbai,368
2023-01-30,Mustard,6036.53,Mumbai,480
2023-01-31,Mustard,5959.22,Mumbai,215
2023-02-01,Mustard,6141.25,Surat,174
2023-02-02,Mustard,5821.2,Mumbai,106
2023-02-03,Mustard,5801.68,Delhi,622
2023-02-04,Mustard,6117.11,Surat,537
2023-02-05,Mustard,5650.48,Mumbai,314
2023-02-06,Mustard,6001.44,Chennai,890
2023-02-07,Mustard,5927.12,Delhi,639
2023-02-08,Mustard,5716.62,Indore,466
2023-02-09,Mustard,5818.76,Mumbai,637
2023-02-10,Mustard,5990.38,Mumbai,153
2023-02-11,Mustard,6226.03,Chennai,566
2023-02-12,Mustard,5895.61,Mumbai,263
2023-02-13,Mustard,6275.75,Indore,897
2023-02-14,Mustard,6052.48,Surat,372
2023-02-15,Mustard,6308.59,Indore,819
2023-02-16,Mustard,5932.17,Surat,192
2023-02-17,Mustard,6049.77,Chennai,178
2023-02-18,Mustard,6139.58,Mumbai,457
2023-02-19,Mustard,6036.23,Delhi,606
2023-02-20,Mustard,6268.86,Chennai,675
2023-02-21,Mustard,5642.77,Surat,605
2023-02-22,Mustard,6574.67,Mumbai,589
2023-02-23,Mustard,6267.53,Mumbai,821
2023-02-24,Mustard,6066.95,Mumbai,268
2023-02-25,Mustard,5996.74,Delhi,749
2023-02-26,Mustard,5939.36,Mumbai,490
2023-02-27,Mustard,6247.08,Chennai,405
2023-02-28,Mustard,6322.15,Indore,919
2023-03-01,Mustard,6095.71,Mumbai,612
2023-03-02,Mustard,6354.56,Surat,287
2023-03-03,Mustard,5956.52,Delhi,615
2023-03-04,Mustard,5925.9,Mumbai,743
2023-03-05,Mustard,6509.89,Indore,601
2023-03-06,Mustard,6269.86,Delhi,359
2023-03-07,Mustard,6435.31,Mumbai,170
2023-03-08,Mustard,5989.31,Delhi,556
2023-03-09,Mustard,5979.42,Chennai,390
2023-03-10,Mustard,6096.29,Chennai,391
2023-03-11,Mustard,6006.96,Delhi,855
2023-03-12,Mustard,6316.46,Indore,910
2023-03-13,Mustard,6028.64,Indore,643
2023-03-14,Mustard,5947.88,Mumbai,757
2023-03-15,Mustard,6213.82,Surat,607
2023-03-16,Mustard,5930.48,Chennai,627
2023-03-17,Mustard,5831.5,Indore,658
2023-03-18,Mustard,6220.82,Indore,286
2023-03-19,Mustard,5846.96,Surat,520
2023-03-20,Mustard,6354.35,Mumbai,650
2023-03-21,Mustard,5922.57,Delhi,138
2023-03-22,Mustard,5755.71,Mumbai,743
2023-03-23,Mustard,6147.14,Indore,165
2023-03-24,Mustard,6236.73,Surat,367
2023-03-25,Mustard,6307.87,Surat,629
2023-03-26,Mustard,6245.59,Delhi,792
2023-03-27,Mustard,6000.8,Chennai,356
2023-03-28,Mustard,6356.6,Delhi,957
2023-03-29,Mustard,6407.19,Delhi,848
