Date,Commodity,State,District,Price,Quantity,Market
2017-01-31,Mustard,Maharashtra,Indore,7200.0,749.85,Indore
2017-02-01,Mustard,Maharashtra,Indore,7200.0,118.55,Indore
2017-02-02,Mustard,Maharashtra,Indore,7200.0,683.73,Indore
2017-02-03,Mustard,Maharashtra,Indore,7200.0,135.61,Indore
2017-02-04,Mustard,Maharashtra,Indore,7200.0,316.79,Indore
2017-02-05,Mustard,Maharashtra,Indore,7200.0,186.62,Indore
2017-02-06,Mustard,Maharashtra,Indore,7200.0,918.45,Indore
2017-02-07,Mustard,Maharashtra,Indore,7200.0,632.1,Indore
2017-02-08,Mustard,Maharashtra,Indore,7200.0,305.16,Indore
2017-02-09,Mustard,Maharashtra,Indore,7200.0,109.95,Indore
2017-02-10,Mustard,Maharashtra,Indore,7200.0,568.06,Indore
2017-02-11,Mustard,Maharashtra,Indore,7200.0,371.96,Indore
2017-02-12,Mustard,Maharashtra,Indore,7200.0,113.96,Indore
2017-02-13,Mustard,Maharashtra,Indore,7200.0,964.04,Indore
2017-02-14,Mustard,Maharashtra,Indore,7200.0,990.77,Indore
2017-02-15,Mustard,Maharashtra,Indore,7200.0,735.12,Indore
2017-02-16,Mustard,Maharashtra,Indore,7200.0,815.35,Indore
2017-02-17,Mustard,Maharashtra,Indore,7200.0,967.79,Indore
2017-02-18,Mustard,Maharashtra,Indore,7200.0,209.66,Indore
2017-02-19,Mustard,Maharashtra,Indore,7200.0,848.92,Indore
2017-02-20,Mustard,Maharashtra,Indore,7200.0,562.65,Indore
2017-02-21,Mustard,Maharashtra,Indore,7200.0,810.61,Indore
2017-02-22,Mustard,Maharashtra,Indore,7200.0,762.88,Indore
2017-02-23,Mustard,Maharashtra,Indore,7200.0,342.3,Indore
2017-02-24,Mustard,Maharashtra,Indore,7200.0,404.85,Indore
2017-02-25,Mustard,Maharashtra,Indore,7200.0,103.18,Indore
2017-02-26,Mustard,Maharashtra,Indore,7200.0,188.25,Indore
2017-02-27,Mustard,Maharashtra,Indore,7200.0,761.6,Indore
2017-02-28,Mustard,Maharashtra,Indore,7200.0,775.26,Indore
2017-03-01,Mustard,Maharashtra,Indore,7200.0,499.38,Indore
2017-03-02,Mustard,Maharashtra,Indore,7200.0,524.76,Indore
2017-03-03,Mustard,Maharashtra,Indore,7200.0,814.23,Indore
2017-03-04,Mustard,Maharashtra,Indore,7200.0,633.7,Indore
2017-03-05,Mustard,Maharashtra,Indore,7200.0,836.64,Indore
2017-03-06,Mustard,Maharashtra,Indore,7200.0,563.99,Indore
2017-03-07,Mustard,Maharashtra,Indore,7200.0,720.67,Indore
2017-03-08,Mustard,Maharashtra,Indore,7200.0,974.79,Indore
2017-03-09,Mustard,Maharashtra,Indore,7200.0,436.21,Indore
2017-03-10,Mustard,Maharashtra,Indore,7200.0,544.87,Indore
2017-03-11,Mustard,Maharashtra,Indore,7200.0,112.15,Indore
2017-03-12,Mustard,Maharashtra,Indore,7200.0,947.42,Indore
2017-03-13,Mustard,Maharashtra,Indore,7200.0,572.88,Indore
2017-03-14,Mustard,Maharashtra,Indore,7200.0,813.66,Indore
2017-03-15,Mustard,Maharashtra,Indore,7200.0,625.1,Indore
2017-03-16,Mustard,Maharashtra,Indore,7200.0,919.27,Indore
2017-03-17,Mustard,Maharashtra,Indore,7200.0,933.32,Indore
2017-03-18,Mustard,Maharashtra,Indore,7200.0,849.49,Indore
2017-03-19,Mustard,Maharashtra,Indore,7200.0,871.45,Indore
2017-03-20,Mustard,Maharashtra,Indore,7200.0,568.9,Indore
2017-03-21,Mustard,Maharashtra,Indore,7200.0,643.53,Indore
2017-03-22,Mustard,Maharashtra,Indore,7200.0,960.13,Indore
2017-03-23,Mustard,Maharashtra,Indore,7200.0,546.39,Indore
2017-03-24,Mustard,Maharashtra,Indore,7200.0,145.43,Indore
2017-03-25,Mustard,Maharashtra,Indore,7200.0,638.31,Indore
2017-03-26,Mustard,Maharashtra,Indore,7200.0,649.14,Indore
2017-03-27,Mustard,Maharashtra,Indore,7200.0,161.48,Indore
2017-03-28,Mustard,Maharashtra,Indore,7200.0,680.87,Indore
2017-03-29,Mustard,Maharashtra,Indore,7200.0,264.94,Indore
2017-03-30,Mustard,Maharashtra,Indore,7200.0,478.96,Indore
2017-03-31,Mustard,Maharashtra,Indore,7200.0,256.16,Indore
2017-04-01,Mustard,Maharashtra,Indore,7200.0,506.16,Indore
2017-04-02,Mustard,Maharashtra,Indore,7200.0,179.56,Indore
2017-04-03,Mustard,Maharashtra,Indore,7200.0,586.53,Indore
2017-04-04,Mustard,Maharashtra,Indore,7200.0,201.89,Indore
2017-04-05,Mustard,Maharashtra,Indore,7200.0,191.8,Indore
2017-04-06,Mustard,Maharashtra,Indore,7200.0,283.55,Indore
2017-04-07,Mustard,Maharashtra,Indore,7200.0,245.91,Indore
2017-04-08,Mustard,Maharashtra,Indore,7200.0,462.68,Indore
2017-04-09,Mustard,Maharashtra,Indore,7200.0,687.26,Indore
2017-04-10,Mustard,Maharashtra,Indore,7200.0,145.01,Indore
2017-04-11,Mustard,Maharashtra,Indore,7200.0,235.23,Indore
2017-04-12,Mustard,Maharashtra,Indore,7200.0,876.14,Indore
2017-04-13,Mustard,Maharashtra,Indore,7200.0,382.79,Indore
2017-04-14,Mustard,Maharashtra,Indore,7200.0,946.02,Indore
2017-04-15,Mustard,Maharashtra,Indore,7200.0,417.83,Indore
2017-04-16,Mustard,Maharashtra,Indore,7200.0,414.88,Indore
2017-04-17,Mustard,Maharashtra,Indore,7200.0,434.36,Indore
2017-04-18,Mustard,Maharashtra,Indore,7200.0,755.45,Indore
2017-04-19,Mustard,Maharashtra,Indore,7200.0,319.57,Indore
2017-04-20,Mustard,Maharashtra,Indore,7200.0,510.71,Indore
2017-04-21,Mustard,Maharashtra,Indore,7200.0,429.87,Indore
2017-04-22,Mustard,Maharashtra,Indore,7200.0,518.8,Indore
2017-04-23,Mustard,Maharashtra,Indore,7200.0,596.07,Indore
2017-04-24,Mustard,Maharashtra,Indore,7200.0,135.35,Indore
2017-04-25,Mustard,Maharashtra,Indore,7200.0,958.09,Indore
2017-04-26,Mustard,Maharashtra,Indore,7200.0,101.46,Indore
2017-04-27,Mustard,Maharashtra,Indore,7200.0,959.19,Indore
2017-04-28,Mustard,Maharashtra,Indore,7200.0,304.67,Indore
2017-04-29,Mustard,Maharashtra,Indore,7200.0,467.5,Indore
2017-04-30,Mustard,Maharashtra,Indore,7200.0,199.82,Indore
2017-05-01,Mustard,Maharashtra,Indore,7200.0,277.48,Indore
2017-05-02,Mustard,Maharashtra,Indore,7200.0,930.95,Indore
2017-05-03,Mustard,Maharashtra,Indore,7200.0,768.2,Indore
2017-05-04,Mustard,Maharashtra,Indore,7200.0,808.95,Indore
2017-05-05,Mustard,Maharashtra,Indore,7200.0,686.49,Indore
2017-05-06,Mustard,Maharashtra,Indore,7200.0,500.02,Indore
2017-05-07,Mustard,Maharashtra,Indore,7200.0,857.81,Indore
2017-05-08,Mustard,Maharashtra,Indore,7200.0,434.74,Indore
2017-05-09,Mustard,Maharashtra,Indore,7200.0,385.61,Indore
2017-05-10,Mustard,Maharashtra,Indore,7200.0,335.89,Indore
2017-05-11,Mustard,Maharashtra,Indore,7200.0,313.79,Indore
2017-05-12,Mustard,Maharashtra,Indore,7200.0,515.39,Indore
2017-05-13,Mustard,Maharashtra,Indore,7200.0,128.71,Indore
2017-05-14,Mustard,Maharashtra,Indore,7200.0,460.65,Indore
2017-05-15,Mustard,Maharashtra,Indore,7200.0,242.52,Indore
2017-05-16,Mustard,Maharashtra,Indore,7200.0,670.29,Indore
2017-05-17,Mustard,Maharashtra,Indore,7200.0,249.19,Indore
2017-05-18,Mustard,Maharashtra,Indore,7200.0,256.28,Indore
2017-05-19,Mustard,Maharashtra,Indore,7200.0,126.75,Indore
2017-05-20,Mustard,Maharashtra,Indore,7200.0,884.85,Indore
2017-05-21,Mustard,Maharashtra,Indore,7200.0,715.8,Indore
2017-05-22,Mustard,Maharashtra,Indore,7200.0,961.63,Indore
2017-05-23,Mustard,Maharashtra,Indore,7200.0,531.65,Indore
2017-05-24,Mustard,Maharashtra,Indore,7200.0,381.92,Indore
2017-05-25,Mustard,Maharashtra,Indore,7200.0,112.52,Indore
2017-05-26,Mustard,Maharashtra,Indore,7200.0,671.33,Indore
2017-05-27,Mustard,Maharashtra,Indore,7200.0,369.72,Indore
2017-05-28,Mustard,Maharashtra,Indore,7200.0,915.69,Indore
2017-05-29,Mustard,Maharashtra,Indore,7200.0,932.35,Indore
2017-05-30,Mustard,Maharashtra,Indore,7200.0,889.51,Indore
2017-05-31,Mustard,Maharashtra,Indore,7200.0,339.51,Indore
2017-06-01,Mustard,Maharashtra,Indore,7200.0,902.46,Indore
2017-06-02,Mustard,Maharashtra,Indore,7200.0,798.39,Indore
2017-06-03,Mustard,Maharashtra,Indore,7200.0,866.39,Indore
2017-06-04,Mustard,Maharashtra,Indore,7200.0,555.58,Indore
2017-06-05,Mustard,Maharashtra,Indore,7200.0,139.78,Indore
2017-06-06,Mustard,Maharashtra,Indore,7200.0,684.24,Indore
2017-06-07,Mustard,Maharashtra,Indore,7200.0,536.4,Indore
2017-06-08,Mustard,Maharashtra,Indore,7200.0,500.21,Indore
2017-06-09,Mustard,Maharashtra,Indore,7200.0,631.82,Indore
2017-06-10,Mustard,Maharashtra,Indore,7200.0,416.54,Indore
2017-06-11,Mustard,Maharashtra,Indore,7200.0,325.23,Indore
2017-06-12,Mustard,Maharashtra,Indore,7200.0,625.82,Indore
2017-06-13,Mustard,Maharashtra,Indore,7200.0,492.8,Indore
2017-06-14,Mustard,Maharashtra,Indore,7200.0,636.27,Indore
2017-06-15,Mustard,Maharashtra,Indore,7200.0,700.18,Indore
2017-06-16,Mustard,Maharashtra,Indore,7200.0,614.59,Indore
2017-06-17,Mustard,Maharashtra,Indore,7200.0,332.81,Indore
2017-06-18,Mustard,Maharashtra,Indore,7200.0,973.41,Indore
2017-06-19,Mustard,Maharashtra,Indore,7200.0,253.95,Indore
2017-06-20,Mustard,Maharashtra,Indore,7200.0,492.2,Indore
2017-06-21,Mustard,Maharashtra,Indore,7200.0,374.97,Indore
2017-06-22,Mustard,Maharashtra,Indore,7200.0,910.06,Indore
2017-06-23,Mustard,Maharashtra,Indore,7200.0,960.71,Indore
2017-06-24,Mustard,Maharashtra,Indore,7200.0,652.05,Indore
2017-06-25,Mustard,Maharashtra,Indore,7200.0,561.63,Indore
2017-06-26,Mustard,Maharashtra,Indore,7200.0,349.9,Indore
2017-06-27,Mustard,Maharashtra,Indore,7200.0,201.74,Indore
2017-06-28,Mustard,Maharashtra,Indore,7200.0,948.24,Indore
2017-06-29,Mustard,Maharashtra,Indore,7200.0,674.65,Indore
2017-06-30,Mustard,Maharashtra,Indore,7200.0,637.4,Indore
2017-07-01,Mustard,Maharashtra,Indore,7200.0,934.49,Indore
2017-07-02,Mustard,Maharashtra,Indore,7200.0,476.0,Indore
2017-07-03,Mustard,Maharashtra,Indore,7200.0,607.92,Indore
2017-07-04,Mustard,Maharashtra,Indore,7200.0,106.18,Indore
2017-07-05,Mustard,Maharashtra,Indore,7200.0,424.6,Indore
2017-07-06,Mustard,Maharashtra,Indore,7200.0,245.59,Indore
2017-07-07,Mustard,Maharashtra,Indore,7200.0,572.58,Indore
2017-07-08,Mustard,Maharashtra,Indore,7200.0,145.9,Indore
2017-07-09,Mustard,Maharashtra,Indore,7200.0,453.43,Indore
2017-07-10,Mustard,Maharashtra,Indore,7200.0,677.86,Indore
2017-07-11,Mustard,Maharashtra,Indore,7200.0,344.39,Indore
2017-07-12,Mustard,Maharashtra,Indore,7200.0,494.36,Indore
2017-07-13,Mustard,Maharashtra,Indore,7200.0,833.0,Indore
2017-07-14,Mustard,Maharashtra,Indore,7200.0,802.64,Indore
2017-07-15,Mustard,Maharashtra,Indore,7200.0,658.56,Indore
2017-07-16,Mustard,Maharashtra,Indore,7200.0,923.83,Indore
2017-07-17,Mustard,Maharashtra,Indore,7200.0,542.27,Indore
2017-07-18,Mustard,Maharashtra,Indore,7200.0,201.35,Indore
2017-07-19,Mustard,Maharashtra,Indore,7200.0,926.6,Indore
2017-07-20,Mustard,Maharashtra,Indore,7200.0,112.97,Indore
2017-07-21,Mustard,Maharashtra,Indore,7200.0,261.38,Indore
2017-07-22,Mustard,Maharashtra,Indore,7200.0,848.82,Indore
2017-07-23,Mustard,Maharashtra,Indore,7200.0,964.62,Indore
2017-07-24,Mustard,Maharashtra,Indore,7200.0,905.73,Indore
2017-07-25,Mustard,Maharashtra,Indore,7200.0,536.3,Indore
2017-07-26,Mustard,Maharashtra,Indore,7200.0,271.89,Indore
2017-07-27,Mustard,Maharashtra,Indore,7200.0,623.94,Indore
2017-07-28,Mustard,Maharashtra,Indore,7200.0,461.85,Indore
2017-07-29,Mustard,Maharashtra,Indore,7200.0,803.15,Indore
2017-07-30,Mustard,Maharashtra,Indore,7200.0,385.89,Indore
2017-07-31,Mustard,Maharashtra,Indore,7200.0,637.13,Indore
2017-08-01,Mustard,Maharashtra,Indore,7200.0,490.08,Indore
2017-08-02,Mustard,Maharashtra,Indore,7200.0,133.81,Indore
2017-08-03,Mustard,Maharashtra,Indore,7200.0,971.34,Indore
2017-08-04,Mustard,Maharashtra,Indore,7200.0,597.44,Indore
2017-08-05,Mustard,Maharashtra,Indore,7200.0,444.08,Indore
2017-08-06,Mustard,Maharashtra,Indore,7200.0,441.13,Indore
2017-08-07,Mustard,Maharashtra,Indore,7200.0,667.7,Indore
2017-08-08,Mustard,Maharashtra,Indore,7200.0,720.84,Indore
2017-08-09,Mustard,Maharashtra,Indore,7200.0,375.29,Indore
2017-08-10,Mustard,Maharashtra,Indore,7200.0,487.05,Indore
2017-08-11,Mustard,Maharashtra,Indore,7200.0,349.64,Indore
2017-08-12,Mustard,Maharashtra,Indore,7200.0,148.46,Indore
2017-08-13,Mustard,Maharashtra,Indore,7200.0,521.37,Indore
2017-08-14,Mustard,Maharashtra,Indore,7200.0,935.94,Indore
2017-08-15,Mustard,Maharashtra,Indore,7200.0,165.91,Indore
2017-08-16,Mustard,Maharashtra,Indore,7200.0,432.32,Indore
2017-08-17,Mustard,Maharashtra,Indore,7200.0,690.68,Indore
2017-08-18,Mustard,Maharashtra,Indore,7200.0,472.99,Indore
2017-08-19,Mustard,Maharashtra,Indore,7200.0,413.13,Indore
2017-08-20,Mustard,Maharashtra,Indore,7200.0,792.2,Indore
2017-08-21,Mustard,Maharashtra,Indore,7200.0,504.9,Indore
2017-08-22,Mustard,Maharashtra,Indore,7200.0,776.3,Indore
2017-08-23,Mustard,Maharashtra,Indore,7200.0,972.94,Indore
2017-08-24,Mustard,Maharashtra,Indore,7200.0,348.44,Indore
2017-08-25,Mustard,Maharashtra,Indore,7200.0,737.38,Indore
2017-08-26,Mustard,Maharashtra,Indore,7200.0,303.0,Indore
2017-08-27,Mustard,Maharashtra,Indore,7200.0,561.33,Indore
2017-08-28,Mustard,Maharashtra,Indore,7200.0,946.15,Indore
2017-08-29,Mustard,Maharashtra,Indore,7200.0,385.92,Indore
2017-08-30,Mustard,Maharashtra,Indore,7200.0,188.35,Indore
2017-08-31,Mustard,Maharashtra,Indore,7200.0,551.74,Indore
2017-09-01,Mustard,Maharashtra,Indore,7200.0,248.46,Indore
2017-09-02,Mustard,Maharashtra,Indore,7200.0,261.23,Indore
2017-09-03,Mustard,Maharashtra,Indore,7200.0,471.71,Indore
2017-09-04,Mustard,Maharashtra,Indore,7200.0,519.24,Indore
2017-09-05,Mustard,Maharashtra,Indore,7200.0,792.29,Indore
2017-09-06,Mustard,Maharashtra,Indore,7200.0,338.81,Indore
2017-09-07,Mustard,Maharashtra,Indore,7200.0,886.68,Indore
2017-09-08,Mustard,Maharashtra,Indore,7200.0,642.68,Indore
2017-09-09,Mustard,Maharashtra,Indore,7200.0,349.14,Indore
2017-09-10,Mustard,Maharashtra,Indore,7200.0,131.02,Indore
2017-09-11,Mustard,Maharashtra,Indore,7200.0,312.69,Indore
2017-09-12,Mustard,Maharashtra,Indore,7200.0,467.12,Indore
2017-09-13,Mustard,Maharashtra,Indore,7200.0,308.41,Indore
2017-09-14,Mustard,Maharashtra,Indore,7200.0,768.64,Indore
2017-09-15,Mustard,Maharashtra,Indore,7200.0,398.11,Indore
2017-09-16,Mustard,Maharashtra,Indore,7200.0,282.06,Indore
2017-09-17,Mustard,Maharashtra,Indore,7200.0,751.66,Indore
2017-09-18,Mustard,Maharashtra,Indore,7200.0,936.72,Indore
2017-09-19,Mustard,Maharashtra,Indore,7200.0,334.48,Indore
2017-09-20,Mustard,Maharashtra,Indore,7200.0,190.02,Indore
2017-09-21,Mustard,Maharashtra,Indore,7200.0,676.26,Indore
2017-09-22,Mustard,Maharashtra,Indore,7200.0,118.39,Indore
2017-09-23,Mustard,Maharashtra,Indore,7200.0,408.62,Indore
2017-09-24,Mustard,Maharashtra,Indore,7200.0,965.22,Indore
2017-09-25,Mustard,Maharashtra,Indore,7200.0,646.04,Indore
2017-09-26,Mustard,Maharashtra,Indore,7200.0,304.46,Indore
2017-09-27,Mustard,Maharashtra,Indore,7200.0,764.52,Indore
2017-09-28,Mustard,Maharashtra,Indore,7200.0,368.29,Indore
2017-09-29,Mustard,Maharashtra,Indore,7200.0,378.93,Indore
2017-09-30,Mustard,Maharashtra,Indore,7200.0,643.4,Indore
2017-10-01,Mustard,Maharashtra,Indore,7200.0,516.01,Indore
2017-10-02,Mustard,Maharashtra,Indore,7200.0,473.72,Indore
2017-10-03,Mustard,Maharashtra,Indore,7200.0,288.05,Indore
2017-10-04,Mustard,Maharashtra,Indore,7200.0,122.9,Indore
2017-10-05,Mustard,Maharashtra,Indore,7200.0,294.7,Indore
2017-10-06,Mustard,Maharashtra,Indore,7200.0,491.94,Indore
2017-10-07,Mustard,Maharashtra,Indore,7200.0,615.15,Indore
2017-10-08,Mustard,Maharashtra,Indore,7200.0,882.61,Indore
2017-10-09,Mustard,Maharashtra,Indore,7200.0,348.97,Indore
2017-10-10,Mustard,Maharashtra,Indore,7200.0,525.37,Indore
2017-10-11,Mustard,Maharashtra,Indore,7200.0,433.82,Indore
2017-10-12,Mustard,Maharashtra,Indore,7200.0,654.98,Indore
2017-10-13,Mustard,Maharashtra,Indore,7200.0,167.91,Indore
2017-10-14,Mustard,Maharashtra,Indore,7200.0,302.68,Indore
2017-10-15,Mustard,Maharashtra,Indore,7200.0,306.77,Indore
2017-10-16,Mustard,Maharashtra,Indore,7200.0,580.77,Indore
2017-10-17,Mustard,Maharashtra,Indore,7200.0,286.09,Indore
2017-10-18,Mustard,Maharashtra,Indore,7200.0,998.98,Indore
2017-10-19,Mustard,Maharashtra,Indore,7200.0,699.99,Indore
2017-10-20,Mustard,Maharashtra,Indore,7200.0,573.66,Indore
2017-10-21,Mustard,Maharashtra,Indore,7200.0,821.32,Indore
2017-10-22,Mustard,Maharashtra,Indore,7200.0,454.41,Indore
2017-10-23,Mustard,Maharashtra,Indore,7200.0,822.96,Indore
2017-10-24,Mustard,Maharashtra,Indore,7200.0,664.67,Indore
2017-10-25,Mustard,Maharashtra,Indore,7200.0,192.72,Indore
2017-10-26,Mustard,Maharashtra,Indore,7200.0,510.03,Indore
2017-10-27,Mustard,Maharashtra,Indore,7200.0,141.06,Indore
2017-10-28,Mustard,Maharashtra,Indore,7200.0,904.56,Indore
2017-10-29,Mustard,Maharashtra,Indore,7200.0,802.62,Indore
2017-10-30,Mustard,Maharashtra,Indore,7200.0,520.96,Indore
2017-10-31,Mustard,Maharashtra,Indore,7200.0,188.4,Indore
2017-11-01,Mustard,Maharashtra,Indore,7200.0,932.7,Indore
2017-11-02,Mustard,Maharashtra,Indore,7200.0,678.01,Indore
2017-11-03,Mustard,Maharashtra,Indore,7200.0,326.16,Indore
2017-11-04,Mustard,Maharashtra,Indore,7200.0,353.48,Indore
2017-11-05,Mustard,Maharashtra,Indore,7200.0,757.67,Indore
2017-11-06,Mustard,Maharashtra,Indore,7200.0,918.16,Indore
2017-11-07,Mustard,Maharashtra,Indore,7200.0,533.67,Indore
2017-11-08,Mustard,Maharashtra,Indore,7200.0,963.4,Indore
2017-11-09,Mustard,Maharashtra,Indore,7200.0,291.55,Indore
2017-11-10,Mustard,Maharashtra,Indore,7200.0,825.02,Indore
2017-11-11,Mustard,Maharashtra,Indore,7200.0,782.32,Indore
2017-11-12,Mustard,Maharashtra,Indore,7200.0,279.92,Indore
2017-11-13,Mustard,Maharashtra,Indore,7200.0,892.47,Indore
2017-11-14,Mustard,Maharashtra,Indore,7200.0,358.39,Indore
2017-11-15,Mustard,Maharashtra,Indore,7200.0,812.29,Indore
2017-11-16,Mustard,Maharashtra,Indore,7200.0,771.75,Indore
2017-11-17,Mustard,Maharashtra,Indore,7200.0,869.29,Indore
2017-11-18,Mustard,Maharashtra,Indore,7200.0,515.03,Indore
2017-11-19,Mustard,Maharashtra,Indore,7200.0,674.39,Indore
2017-11-20,Mustard,Maharashtra,Indore,7200.0,994.49,Indore
2017-11-21,Mustard,Maharashtra,Indore,7200.0,480.43,Indore
2017-11-22,Mustard,Maharashtra,Indore,7200.0,251.88,Indore
2017-11-23,Mustard,Maharashtra,Indore,7200.0,196.42,Indore
2017-11-24,Mustard,Maharashtra,Indore,7200.0,152.3,Indore
2017-11-25,Mustard,Maharashtra,Indore,7200.0,764.76,Indore
2017-11-26,Mustard,Maharashtra,Indore,7200.0,957.4,Indore
2017-11-27,Mustard,Maharashtra,Indore,7200.0,528.54,Indore
2017-11-28,Mustard,Maharashtra,Indore,7200.0,846.22,Indore
2017-11-29,Mustard,Maharashtra,Indore,7200.0,526.86,Indore
2017-11-30,Mustard,Maharashtra,Indore,7200.0,814.76,Indore
2017-12-01,Mustard,Maharashtra,Indore,7200.0,341.5,Indore
2017-12-02,Mustard,Maharashtra,Indore,7200.0,611.59,Indore
2017-12-03,Mustard,Maharashtra,Indore,7200.0,708.64,Indore
2017-12-04,Mustard,Maharashtra,Indore,7200.0,162.58,Indore
2017-12-05,Mustard,Maharashtra,Indore,7200.0,824.97,Indore
2017-12-06,Mustard,Maharashtra,Indore,7200.0,670.33,Indore
2017-12-07,Mustard,Maharashtra,Indore,7200.0,462.71,Indore
2017-12-08,Mustard,Maharashtra,Indore,7200.0,262.72,Indore
2017-12-09,Mustard,Maharashtra,Indore,7200.0,576.99,Indore
2017-12-10,Mustard,Maharashtra,Indore,7200.0,868.2,Indore
2017-12-11,Mustard,Maharashtra,Indore,7200.0,465.29,Indore
2017-12-12,Mustard,Maharashtra,Indore,7200.0,751.01,Indore
2017-12-13,Mustard,Maharashtra,Indore,7200.0,728.37,Indore
2017-12-14,Mustard,Maharashtra,Indore,7200.0,517.01,Indore
2017-12-15,Mustard,Maharashtra,Indore,7200.0,761.51,Indore
2017-12-16,Mustard,Maharashtra,Indore,7200.0,381.88,Indore
2017-12-17,Mustard,Maharashtra,Indore,7200.0,404.45,Indore
2017-12-18,Mustard,Maharashtra,Indore,7200.0,538.78,Indore
2017-12-19,Mustard,Maharashtra,Indore,7200.0,595.6,Indore
2017-12-20,Mustard,Maharashtra,Indore,7200.0,593.73,Indore
2017-12-21,Mustard,Maharashtra,Indore,7200.0,833.84,Indore
2017-12-22,Mustard,Maharashtra,Indore,7200.0,172.26,Indore
2017-12-23,Mustard,Maharashtra,Indore,7200.0,869.73,Indore
2017-12-24,Mustard,Maharashtra,Indore,7200.0,400.35,Indore
2017-12-25,Mustard,Maharashtra,Indore,7200.0,471.06,Indore
2017-12-26,Mustard,Maharashtra,Indore,7200.0,678.08,Indore
2017-12-27,Mustard,Maharashtra,Indore,7200.0,798.46,Indore
2017-12-28,Mustard,Maharashtra,Indore,7200.0,635.28,Indore
2017-12-29,Mustard,Maharashtra,Indore,7200.0,259.48,Indore
2017-12-30,Mustard,Maharashtra,Indore,7200.0,189.94,Indore
2017-12-31,Mustard,Maharashtra,Indore,7200.0,114.69,Indore
2018-01-01,Mustard,Maharashtra,Indore,7200.0,133.99,Indore
2018-01-02,Mustard,Maharashtra,Indore,7200.0,911.38,Indore
2018-01-03,Mustard,Maharashtra,Indore,7200.0,588.17,Indore
2018-01-04,Mustard,Maharashtra,Indore,7200.0,891.03,Indore
2018-01-05,Mustard,Maharashtra,Indore,7200.0,595.58,Indore
2018-01-06,Mustard,Maharashtra,Indore,7200.0,799.83,Indore
2018-01-07,Mustard,Maharashtra,Indore,7200.0,968.9,Indore
2018-01-08,Mustard,Maharashtra,Indore,7200.0,741.89,Indore
2018-01-09,Mustard,Maharashtra,Indore,7200.0,270.9,Indore
2018-01-10,Mustard,Maharashtra,Indore,7200.0,666.34,Indore
2018-01-11,Mustard,Maharashtra,Indore,7200.0,311.53,Indore
2018-01-12,Mustard,Maharashtra,Indore,7200.0,403.44,Indore
2018-01-13,Mustard,Maharashtra,Indore,7200.0,530.79,Indore
2018-01-14,Mustard,Maharashtra,Indore,7200.0,110.23,Indore
2018-01-15,Mustard,Maharashtra,Indore,7200.0,376.72,Indore
2018-01-16,Mustard,Maharashtra,Indore,7200.0,920.92,Indore
2018-01-17,Mustard,Maharashtra,Indore,7200.0,196.62,Indore
2018-01-18,Mustard,Maharashtra,Indore,7200.0,924.02,Indore
2018-01-19,Mustard,Maharashtra,Indore,7200.0,161.92,Indore
2018-01-20,Mustard,Maharashtra,Indore,7200.0,114.06,Indore
2018-01-21,Mustard,Maharashtra,Indore,7200.0,724.62,Indore
2018-01-22,Mustard,Maharashtra,Indore,7200.0,286.58,Indore
2018-01-23,Mustard,Maharashtra,Indore,7200.0,934.03,Indore
2018-01-24,Mustard,Maharashtra,Indore,7200.0,920.67,Indore
2018-01-25,Mustard,Maharashtra,Indore,7200.0,574.27,Indore
2018-01-26,Mustard,Maharashtra,Indore,7200.0,627.86,Indore
2018-01-27,Mustard,Maharashtra,Indore,7200.0,648.09,Indore
2018-01-28,Mustard,Maharashtra,Indore,7200.0,135.44,Indore
2018-01-29,Mustard,Maharashtra,Indore,7200.0,437.49,Indore
